pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time
"WLITOAUTO21550","ITOAUTO98954","ITOAUTO131944",1,1,44.4500007629394531,56
"WLITOAUTO11429","ITOAUTO98711","ITOAUTO83580",1,1,39.3199996948242188,50
"WLITOAUTO11430","ITOAUTO98711","ITOAUTO88634",1,1,33.6500015258789062,42
"WLITOAUTO11481","ITOAUTO98729","PARIS174288",1,1,23.0799999237060547,29
"WLITOAUTO11482","ITOAUTO98729","ITOAUTO88669",1,1,15.7799997329711914,20
"WLITOAUTO11706","ITOAUTO98800","PARIS174301",1,1,62.2999992370605469,79
"WLITOAUTO11708","ITOAUTO98800","ITOAUTO88558",1,1,62.2999992370605469,79
"WLITOAUTO11707","ITOAUTO98800","PARIS174345",1,1,8.93999958038330078,11
"WLITOAUTO11705","ITOAUTO98800","ITOAUTO83356",1,1,17,21
"WLITOAUTO11751","ITOAUTO98804","PARIS174240",1,1,71.80999755859375,91
"WLITOAUTO11752","ITOAUTO98804","ITOAUTO88694",1,1,55.9300003051757812,71
"WLITOAUTO11987","ITOAUTO98866","ITOAUTO90307",1,1,63.8899993896484375,81
"WLITOAUTO11988","ITOAUTO98867","ITOAUTO90213",1,1,56.1899986267089844,71
"WLITOAUTO11991","ITOAUTO98870","ITOAUTO90212",1,1,16.6700000762939453,21
"WLITOAUTO11879","ITOAUTO98909","ITOAUTO83450",1,1,35.4099998474121094,45
"WLITOAUTO11880","ITOAUTO98909","ITOAUTO88552",1,1,26.4599990844726562,33
"WLITOAUTO12117","ITOAUTO98930","ITOAUTO90565",1,1,150.3800048828125,191
"WLITOAUTO12230","ITOAUTO98975","ITOAUTO90527",1,1,13.3000001907348633,16
"WLITOAUTO12284","ITOAUTO98993","ITOAUTO90218",1,1,22.3799991607666016,28
"WLITOAUTO12285","ITOAUTO98994","ITOAUTO90251",1,1,65.6100006103515625,83
"WLITOAUTO12286","ITOAUTO98995","ITOAUTO90199",1,1,89.339996337890625,113
"WLITOAUTO15492","ITOAUTO99042","ITOAUTO113330",1,1,97.470001220703125,124
"WLITOAUTO15491","ITOAUTO99042","ITOAUTO113334",1,1,97.55999755859375,124
"WLITOAUTO11246","ITOAUTO99045","ITOAUTO97217",1,1,325.829986572265625,415
"WLITOAUTO11250","ITOAUTO99045","ITOAUTO97320",1,1,51.279998779296875,65
"WLITOAUTO11247","ITOAUTO99045","ITOAUTO97219",1,1,42.2999992370605469,53
"WLITOAUTO11251","ITOAUTO99045","ITOAUTO97324",1,1,297.079986572265625,378
"WLITOAUTO11252","ITOAUTO99045","ITOAUTO97325",1,1,333.82000732421875,425
"WLITOAUTO11249","ITOAUTO99045","ITOAUTO97319",1,1,76.7099990844726562,97
"WLITOAUTO11245","ITOAUTO99045","ITOAUTO97164",1,1,307.19000244140625,391
"WLITOAUTO11248","ITOAUTO99045","ITOAUTO97220",1,1,75.5800018310546875,96
"WLITOAUTO12132","ITOAUTO99063","ITOAUTO90211",1,1,49.2400016784667969,62
"WLITOAUTO11047","ITOAUTO99081","PARIS174083",1,1,28.3899993896484375,36
"WLITOAUTO11044","ITOAUTO99081","ITOAUTO83324",1,1,28.3899993896484375,36
"WLITOAUTO11045","ITOAUTO99081","ITOAUTO83329",1,1,113.879997253417969,145
"WLITOAUTO11046","ITOAUTO99081","ITOAUTO88494",1,1,113.209999084472656,144
"WLITOAUTO11225","ITOAUTO99105","ITOAUTO83447",1,1,39.8400001525878906,50
"WLITOAUTO11226","ITOAUTO99105","PARIS174037",1,1,40.25,51
"WLITOAUTO10434","PARIS174336","ITOAUTO95072",1,0,38.9000015258789062,49
"WLITOAUTO13789","ITOAUTO108011","ITOAUTO83332",1,1,205.470001220703125,261
"WLITOAUTO15455","ITOAUTO108011","ITOAUTO90407",1,1,143.550003051757812,182
"WLITOAUTO13791","ITOAUTO108011","PARIS174271",1,1,217.740005493164062,277
"WLITOAUTO13790","ITOAUTO108011","ITOAUTO83411",1,1,319.32000732421875,406
"WLITOAUTO13792","ITOAUTO108011","ITOAUTO88645",1,1,328.100006103515625,417
"WLITOAUTO15624","ITOAUTO108033","ITOAUTO83367",1,1,84.470001220703125,107
"WLITOAUTO15627","ITOAUTO108033","ITOAUTO88638",1,1,53.8499984741210938,68
"WLITOAUTO15625","ITOAUTO108033","ITOAUTO83458",1,1,51.8199996948242188,66
"WLITOAUTO15626","ITOAUTO108033","ITOAUTO88637",1,1,93.3700027465820312,118
"WLITOAUTO13842","ITOAUTO108033","ITOAUTO90347",1,1,304.75,388
"WLITOAUTO10377","PARIS174038","ITOAUTO93983",1,0,13.6000003814697266,17
"WLITOAUTO9533","PARIS174072","ITOAUTO94038",1,0,18.0599994659423828,23
"WLITOAUTO9529","PARIS174106","ITOAUTO95790",1,0,3.99000000953674316,5
"WLITOAUTO8501","PARIS174204","ITOAUTO95774",1,0,59.5600013732910156,75
"WLITOAUTO11093","PARIS174310","ITOAUTO98812",1,0,21.5799999237060547,27
"WLITOAUTO8514","PARIS174058","ITOAUTO94076",1,0,65.2399978637695312,83
"WLITOAUTO11187","PARIS174253","ITOAUTO98894",1,0,52.2400016784667969,66
"WLITOAUTO11013","PARIS174003","ITOAUTO95454",1,0,107.040000915527344,136
"WLITOAUTO7156","ITOAUTO93455","ITOAUTO90499",1,1,53.6100006103515625,68
"WLITOAUTO9242","ITOAUTO94204","ITOAUTO90286",1,1,22.3099994659423828,28
"WLITOAUTO9516","PARIS174221","ITOAUTO94565",1,0,12.1999998092651367,15
"WLITOAUTO12656","PARIS174353","ITOAUTO101121",1,0,81.3000030517578125,103
"WLITOAUTO6612","ITOAUTO94612","ITOAUTO97181",1,1,40.7299995422363281,51
"WLITOAUTO6617","ITOAUTO94612","ITOAUTO97380",1,1,46.2900009155273438,58
"WLITOAUTO6613","ITOAUTO94612","ITOAUTO97221",1,1,99.8899993896484375,127
"WLITOAUTO6614","ITOAUTO94612","ITOAUTO97223",1,1,49.8699989318847656,63
"WLITOAUTO6615","ITOAUTO94612","ITOAUTO97349",1,1,96.4499969482421875,122
"WLITOAUTO6616","ITOAUTO94612","ITOAUTO97351",1,1,41.529998779296875,52
"WLITOAUTO6254","ITOAUTO94576","ITOAUTO90651",1,1,42.8499984741210938,54
"WLITOAUTO6253","ITOAUTO94576","ITOAUTO90652",1,1,19.1700000762939453,24
"WLITOAUTO6256","ITOAUTO94576","PARIS174190",1,1,48.029998779296875,61
"WLITOAUTO6255","ITOAUTO94576","PARIS174212",1,1,30.0699996948242188,38
"WLITOAUTO10987","ITOAUTO82150","ITOAUTO98780",1,0,35.029998779296875,44
"WLITOAUTO10401","PARIS174262","ITOAUTO94433",1,0,38.8300018310546875,49
"WLITOAUTO10985","ITOAUTO82144","ITOAUTO94722",1,0,58.5400009155273438,74
"WLITOAUTO10456","ITOAUTO88530","ITOAUTO94985",1,0,8.22000026702880859,10
"WLITOAUTO12311","ITOAUTO91274","ITOAUTO94441",1,0,83.8600006103515625,106
"WLITOAUTO10986","ITOAUTO82145","ITOAUTO94722",1,0,72.3000030517578125,92
"WLITOAUTO10536","ITOAUTO94768","ITOAUTO90165",1,1,86.9599990844726562,110
"WLITOAUTO12511","ITOAUTO95091","ITOAUTO99966",1,1,108.029998779296875,137
"WLITOAUTO10300","ITOAUTO95128","ITOAUTO90517",1,1,23.0400009155273438,29
"WLITOAUTO10382","ITOAUTO83462","ITOAUTO95072",1,0,35.3199996948242188,44
"WLITOAUTO6503","ITOAUTO95593","ITOAUTO90223",1,1,67.8899993896484375,86
"WLITOAUTO13836","ITOAUTO83411","ITOAUTO108012",1,0,47.3499984741210938,60
"WLITOAUTO13696","ITOAUTO88645","ITOAUTO108012",1,0,43.9500007629394531,55
"WLITOAUTO7763","ITOAUTO93698","ITOAUTO90471",1,1,176.979995727539062,225
"WLITOAUTO7802","ITOAUTO93721","ITOAUTO91016",1,1,89.7699966430664062,114
"WLITOAUTO12675","ITOAUTO69946","ITOAUTO94239",1,0,270.20001220703125,344
"WLITOAUTO16704","ITOAUTO120110","ITOAUTO120439",1,1,51.5200004577636719,65
"WLITOAUTO16705","ITOAUTO120110","ITOAUTO120434",1,1,46.9300003051757812,59
"WLITOAUTO16702","ITOAUTO120111","ITOAUTO120439",1,1,38.9900016784667969,49
"WLITOAUTO16703","ITOAUTO120111","ITOAUTO120434",1,1,36.4000015258789062,46
"WLITOAUTO7341","ITOAUTO94254","ITOAUTO90421",1,1,32.2299995422363281,41
"WLITOAUTO7106","ITOAUTO95868","ITOAUTO90305",1,1,57.220001220703125,72
"WLITOAUTO20531","ITOAUTO83403","ITOAUTO129817",1,0,60.3699989318847656,76
"WLITOAUTO8528","ITOAUTO69979","ITOAUTO95807",1,0,68.3700027465820312,87
"WLITOAUTO10378","ITOAUTO83448","ITOAUTO93991",1,0,77.0400009155273438,98
"WLITOAUTO9428","ITOAUTO94225","ITOAUTO90419",1,1,1,1
"WLITOAUTO8368","ITOAUTO93874","ITOAUTO90528",1,1,98.5100021362304688,125
"WLITOAUTO9524","ITOAUTO83335","ITOAUTO94656",1,0,132.17999267578125,168
"WLITOAUTO11196","ITOAUTO88604","ITOAUTO94384",1,0,58.8300018310546875,74
"WLITOAUTO10869","ITOAUTO95409","ITOAUTO97236",1,1,62.8800010681152344,80
"WLITOAUTO10870","ITOAUTO95409","ITOAUTO97326",1,1,55.0699996948242188,70
"WLITOAUTO10871","ITOAUTO95409","ITOAUTO97328",1,1,54.029998779296875,68
"WLITOAUTO10872","ITOAUTO95409","ITOAUTO97378",1,1,69.0100021362304688,87
"WLITOAUTO10868","ITOAUTO95409","ITOAUTO97218",1,1,78.1100006103515625,99
"WLITOAUTO10867","ITOAUTO95409","ITOAUTO97168",1,1,51.7599983215332031,65
"WLITOAUTO12810","ITOAUTO84097","ITOAUTO101544",1,0,37.5,47
"WLITOAUTO20544","ITOAUTO88724","ITOAUTO129852",1,0,49.2700004577636719,62
"WLITOAUTO10387","ITOAUTO83484","ITOAUTO95640",1,0,40.2900009155273438,51
"WLITOAUTO9564","ITOAUTO83412","ITOAUTO95475",1,0,36.7099990844726562,46
"WLITOAUTO11159","ITOAUTO88051","ITOAUTO94722",1,0,55.8800010681152344,71
"WLITOAUTO11011","ITOAUTO83488","ITOAUTO94722",1,0,126.199996948242188,160
"WLITOAUTO10444","ITOAUTO88507","ITOAUTO94038",1,0,134.139999389648438,170
"WLITOAUTO10370","ITOAUTO83425","ITOAUTO94738",1,0,31.1900005340576172,39
"WLITOAUTO7163","ITOAUTO93461","ITOAUTO90240",1,1,145.990005493164062,185
"WLITOAUTO10489","ITOAUTO88611","ITOAUTO95142",1,0,152.229995727539062,193
"WLITOAUTO12664","ITOAUTO88611","ITOAUTO98815",1,0,143.830001831054688,183
"WLITOAUTO7477","ITOAUTO93595","ITOAUTO90311",1,1,64.5,82
"WLITOAUTO10675","ITOAUTO94898","ITOAUTO90549",1,1,87.5500030517578125,111
"WLITOAUTO11160","ITOAUTO88052","ITOAUTO94722",1,0,69.0100021362304688,87
"WLITOAUTO9745","ITOAUTO94836","ITOAUTO96483",1,1,115.730003356933594,147
"WLITOAUTO9748","ITOAUTO94836","ITOAUTO96589",1,1,113.959999084472656,145
"WLITOAUTO9746","ITOAUTO94836","ITOAUTO96482",1,1,57.3899993896484375,73
"WLITOAUTO9747","ITOAUTO94836","ITOAUTO96588",1,1,62.6899986267089844,79
"WLITOAUTO9769","ITOAUTO94841","PARIS174024",1,1,89.660003662109375,114
"WLITOAUTO9772","ITOAUTO94841","ITOAUTO88501",1,1,31.9400005340576172,40
"WLITOAUTO8725","ITOAUTO94841","ITOAUTO97788",1,1,205.8800048828125,262
"WLITOAUTO9770","ITOAUTO94841","ITOAUTO97791",1,1,196.229995727539062,249
"WLITOAUTO9773","ITOAUTO94841","ITOAUTO88514",1,1,97.6699981689453125,124
"WLITOAUTO9771","ITOAUTO94841","ITOAUTO83421",1,1,44.279998779296875,56
"WLITOAUTO8452","ITOAUTO93924","ITOAUTO97232",1,1,25.1100006103515625,31
"WLITOAUTO8453","ITOAUTO93924","ITOAUTO97371",1,1,28.1599998474121094,35
"WLITOAUTO12190","ITOAUTO93918","ITOAUTO90532",1,1,79.25,100
"WLITOAUTO8990","ITOAUTO94123","ITOAUTO90278",1,1,90.05999755859375,114
"WLITOAUTO8390","ITOAUTO93893","ITOAUTO90474",1,1,106.830001831054688,136
"WLITOAUTO7554","ITOAUTO93626","ITOAUTO90550",1,1,85.19000244140625,108
"WLITOAUTO9039","ITOAUTO94152","ITOAUTO90316",1,1,121.540000915527344,154
"WLITOAUTO9534","ITOAUTO83363","ITOAUTO93773",1,0,13.3400001525878906,16
"WLITOAUTO20533","ITOAUTO83406","ITOAUTO129851",1,0,47.4500007629394531,60
"WLITOAUTO10375","ITOAUTO83441","ITOAUTO94509",1,0,25.7800006866455078,32
"WLITOAUTO10393","ITOAUTO83497","ITOAUTO95752",1,0,20.5599994659423828,26
"WLITOAUTO7984","ITOAUTO93423","PARIS174010",1,1,283.07000732421875,360
"WLITOAUTO7985","ITOAUTO93423","ITOAUTO88510",1,1,283.07000732421875,360
"WLITOAUTO9376","ITOAUTO95252","ITOAUTO97167",1,1,19.9699993133544922,25
"WLITOAUTO9377","ITOAUTO95252","ITOAUTO97344",1,1,24.4799995422363281,31
"WLITOAUTO7836","ITOAUTO93741","ITOAUTO83347",1,1,123.970001220703125,157
"WLITOAUTO7837","ITOAUTO93741","ITOAUTO88671",1,1,123.680000305175781,157
"WLITOAUTO10182","ITOAUTO95158","ITOAUTO90204",1,1,112.569999694824219,143
"WLITOAUTO9953","ITOAUTO94943","ITOAUTO90188",1,1,43.3699989318847656,55
"WLITOAUTO8498","ITOAUTO88649","ITOAUTO95640",1,0,31.4300003051757812,40
"WLITOAUTO8510","ITOAUTO88681","ITOAUTO93615",1,0,111.5,142
"WLITOAUTO10439","ITOAUTO88496","ITOAUTO95790",1,0,15.25,19
"WLITOAUTO10440","ITOAUTO88500","ITOAUTO95660",1,0,31.5100002288818359,40
"WLITOAUTO8519","ITOAUTO88715","ITOAUTO94709",1,0,23.2000007629394531,29
"WLITOAUTO8511","ITOAUTO88682","ITOAUTO93615",1,0,265.8800048828125,338
"WLITOAUTO12655","ITOAUTO83538","ITOAUTO101134",1,0,90.029998779296875,114
"WLITOAUTO10389","ITOAUTO83486","ITOAUTO93615",1,0,145.759994506835938,185
"WLITOAUTO7353","ITOAUTO93544","ITOAUTO90247",1,1,119.989997863769531,152
"WLITOAUTO7677","ITOAUTO93673","ITOAUTO90253",1,1,263.55999755859375,335
"WLITOAUTO12512","ITOAUTO95088","ITOAUTO99966",1,1,74.279998779296875,94
"WLITOAUTO10989","ITOAUTO83079","ITOAUTO94722",1,0,135.6199951171875,172
"WLITOAUTO10960","ITOAUTO83095","ITOAUTO94722",1,0,63.1399993896484375,80
"WLITOAUTO10368","ITOAUTO90714","ITOAUTO93953",1,0,16.9500007629394531,21
"WLITOAUTO6898","ITOAUTO94657","ITOAUTO88545",1,1,119.290000915527344,151
"WLITOAUTO6897","ITOAUTO94657","ITOAUTO88544",1,1,59.7999992370605469,76
"WLITOAUTO6896","ITOAUTO94657","ITOAUTO83485",1,1,64.9300003051757812,82
"WLITOAUTO6894","ITOAUTO94657","ITOAUTO83335",1,1,108.610000610351562,138
"WLITOAUTO6895","ITOAUTO94657","ITOAUTO83339",1,1,43.7299995422363281,55
"WLITOAUTO6899","ITOAUTO94657","ITOAUTO88559",1,1,40.529998779296875,51
"WLITOAUTO10328","ITOAUTO95188","ITOAUTO96208",1,1,22,28
"WLITOAUTO10327","ITOAUTO95188","ITOAUTO96093",1,1,22.3600006103515625,28
"WLITOAUTO6510","ITOAUTO95596","ITOAUTO90477",1,1,19.8700008392333984,25
"WLITOAUTO8448","ITOAUTO93920","ITOAUTO90266",1,1,90.6299972534179688,115
"WLITOAUTO12836","ITOAUTO94464","ITOAUTO99967",1,1,13.6499996185302734,17
"WLITOAUTO8744","ITOAUTO94846","PARIS174024",1,1,112.430000305175781,143
"WLITOAUTO8747","ITOAUTO94846","ITOAUTO88501",1,1,167.860000610351562,213
"WLITOAUTO8749","ITOAUTO94846","ITOAUTO97788",1,1,97.5400009155273438,124
"WLITOAUTO8745","ITOAUTO94846","ITOAUTO97791",1,1,91.8700027465820312,117
"WLITOAUTO8748","ITOAUTO94846","ITOAUTO88514",1,1,106.94000244140625,136
"WLITOAUTO8746","ITOAUTO94846","ITOAUTO83421",1,1,155.360000610351562,197
"WLITOAUTO6579","ITOAUTO95629","ITOAUTO90226",1,1,33.3600006103515625,42
"WLITOAUTO10678","ITOAUTO94900","ITOAUTO90549",1,1,86.7399978637695312,110
"WLITOAUTO10488","ITOAUTO88610","ITOAUTO95142",1,0,149.69000244140625,190
"WLITOAUTO12663","ITOAUTO88610","ITOAUTO98815",1,0,73.9899978637695312,94
"WLITOAUTO11014","ITOAUTO81875","ITOAUTO94619",1,0,63.0499992370605469,80
"WLITOAUTO10446","ITOAUTO88514","ITOAUTO94845",1,0,132.830001831054688,169
"WLITOAUTO8593","ITOAUTO93967","ITOAUTO90268",1,1,56.3499984741210938,71
"WLITOAUTO8035","ITOAUTO93813","ITOAUTO88536",1,1,173.949996948242188,221
"WLITOAUTO8034","ITOAUTO93813","ITOAUTO83495",1,1,169.520004272460938,215
"WLITOAUTO8652","ITOAUTO94007","ITOAUTO90465",1,1,50.5699996948242188,64
"WLITOAUTO8915","ITOAUTO94078","ITOAUTO83535",1,1,14.8500003814697266,18
"WLITOAUTO8916","ITOAUTO94078","PARIS174058",1,1,34.4500007629394531,43
"WLITOAUTO9642","ITOAUTO94784","ITOAUTO90167",1,1,58.0499992370605469,73
"WLITOAUTO12674","ITOAUTO89279","ITOAUTO94239",1,0,268.410003662109375,341
"WLITOAUTO9522","ITOAUTO83323","ITOAUTO93877",1,0,80.7399978637695312,102
"WLITOAUTO10976","ITOAUTO83396","ITOAUTO98820",1,0,26.9200000762939453,34
"WLITOAUTO12306","ITOAUTO90246","ITOAUTO93540",1,0,197.1199951171875,251
"WLITOAUTO12308","ITOAUTO90295","ITOAUTO95686",1,0,125.569999694824219,159
"WLITOAUTO7105","ITOAUTO95867","ITOAUTO90305",1,1,30.8299999237060547,39
"WLITOAUTO8349","ITOAUTO93866","ITOAUTO97176",1,1,26.5,33
"WLITOAUTO8351","ITOAUTO93866","ITOAUTO97329",1,1,23.1299991607666016,29
"WLITOAUTO8352","ITOAUTO93866","ITOAUTO97330",1,1,72.9300003051757812,92
"WLITOAUTO8350","ITOAUTO93866","ITOAUTO97153",1,1,65.1500015258789062,82
"WLITOAUTO8353","ITOAUTO93867","ITOAUTO97176",1,1,55.0699996948242188,70
"WLITOAUTO8355","ITOAUTO93867","ITOAUTO97329",1,1,57.1399993896484375,72
"WLITOAUTO8356","ITOAUTO93867","ITOAUTO97330",1,1,74.8799972534179688,95
"WLITOAUTO8354","ITOAUTO93867","ITOAUTO97153",1,1,64.4499969482421875,82
"WLITOAUTO8594","ITOAUTO93968","ITOAUTO90268",1,1,76.3799972534179688,97
"WLITOAUTO8535","ITOAUTO95970","ITOAUTO90382",1,1,66.5999984741210938,84
"WLITOAUTO10408","ITOAUTO83571","ITOAUTO95731",1,0,35.0099983215332031,44
"WLITOAUTO10969","ITOAUTO83350","ITOAUTO93605",1,0,108.639999389648438,138
"WLITOAUTO7152","ITOAUTO93454","ITOAUTO90499",1,1,64.6999969482421875,82
"WLITOAUTO11884","ITOAUTO93758","ITOAUTO88703",1,1,82.8799972534179688,105
"WLITOAUTO11883","ITOAUTO93758","ITOAUTO83390",1,1,80.3000030517578125,102
"WLITOAUTO15495","ITOAUTO95770","ITOAUTO113337",1,1,46.1500015258789062,58
"WLITOAUTO15496","ITOAUTO95770","ITOAUTO113338",1,1,48.0400009155273438,61
"WLITOAUTO10991","ITOAUTO83092","ITOAUTO94384",1,0,59.8499984741210938,76
"WLITOAUTO10418","ITOAUTO84175","ITOAUTO94985",1,0,8.22000026702880859,10
"WLITOAUTO9545","ITOAUTO83383","ITOAUTO93615",1,0,261.079986572265625,332
"WLITOAUTO10964","ITOAUTO83338","ITOAUTO95454",1,0,89.4000015258789062,113
"WLITOAUTO11015","ITOAUTO83506","ITOAUTO98894",1,0,50.0099983215332031,63
"WLITOAUTO6583","ITOAUTO95632","ITOAUTO90227",1,1,27.7999992370605469,35
"WLITOAUTO10566","ITOAUTO94812","ITOAUTO90506",1,1,23.0200004577636719,29
"WLITOAUTO10367","ITOAUTO83421","ITOAUTO94845",1,0,178.17999267578125,226
"WLITOAUTO11216","ITOAUTO90718","ITOAUTO94671",1,0,12.0500001907348633,15
"WLITOAUTO10407","ITOAUTO83569","ITOAUTO93615",1,0,109.550003051757812,139
"WLITOAUTO10398","ITOAUTO83518","ITOAUTO95791",1,0,102.010002136230469,129
"WLITOAUTO16435","ITOAUTO83518","ITOAUTO120060",1,0,26.9200000762939453,34
"WLITOAUTO9775","ITOAUTO94383","ITOAUTO96930",1,1,162.470001220703125,206
"WLITOAUTO9776","ITOAUTO94383","ITOAUTO96931",1,1,39.3600006103515625,50
"WLITOAUTO9779","ITOAUTO94383","ITOAUTO97010",1,1,197.330001831054688,251
"WLITOAUTO9778","ITOAUTO94383","ITOAUTO96923",1,1,162.470001220703125,206
"WLITOAUTO9777","ITOAUTO94383","ITOAUTO96932",1,1,175.720001220703125,223
"WLITOAUTO9780","ITOAUTO94383","ITOAUTO97011",1,1,36.0499992370605469,45
"WLITOAUTO11167","ITOAUTO88058","ITOAUTO95454",1,0,182.470001220703125,232
"WLITOAUTO9527","ITOAUTO83339","ITOAUTO94656",1,0,82.80999755859375,105
"WLITOAUTO10405","ITOAUTO83536","ITOAUTO93872",1,0,93.1399993896484375,118
"WLITOAUTO11000","ITOAUTO83454","ITOAUTO93605",1,0,24.5400009155273438,31
"WLITOAUTO12796","ITOAUTO90482","ITOAUTO98928",1,0,91.5100021362304688,116
"WLITOAUTO8086","ITOAUTO93830","ITOAUTO90424",1,1,19.8999996185302734,25
"WLITOAUTO9784","ITOAUTO95059","ITOAUTO88555",1,1,23.8299999237060547,30
"WLITOAUTO9783","ITOAUTO95059","ITOAUTO83353",1,1,14.7299995422363281,18
"WLITOAUTO10688","ITOAUTO94497","ITOAUTO90604",1,1,50.3199996948242188,64
"WLITOAUTO10962","ITOAUTO83336","ITOAUTO95454",1,0,177.57000732421875,226
"WLITOAUTO8509","ITOAUTO88680","ITOAUTO93615",1,0,153.729995727539062,195
"WLITOAUTO6594","ITOAUTO93408","ITOAUTO97181",1,1,31.3999996185302734,39
"WLITOAUTO6599","ITOAUTO93408","ITOAUTO97380",1,1,25.9400005340576172,33
"WLITOAUTO6595","ITOAUTO93408","ITOAUTO97221",1,1,79.6699981689453125,101
"WLITOAUTO6596","ITOAUTO93408","ITOAUTO97223",1,1,26.9699993133544922,34
"WLITOAUTO6597","ITOAUTO93408","ITOAUTO97349",1,1,74.589996337890625,95
"WLITOAUTO6598","ITOAUTO93408","ITOAUTO97351",1,1,35.5699996948242188,45
"WLITOAUTO7232","ITOAUTO93498","ITOAUTO90417",1,1,32.2900009155273438,41
"WLITOAUTO9557","ITOAUTO97156","ITOAUTO95851",1,0,176.759994506835938,225
"WLITOAUTO12811","ITOAUTO88533","ITOAUTO93713",1,0,260.1099853515625,331
"WLITOAUTO11181","ITOAUTO88533","ITOAUTO93709",1,0,73.6500015258789062,93
"WLITOAUTO10355","ITOAUTO95202","ITOAUTO96211",1,1,66.029998779296875,84
"WLITOAUTO10354","ITOAUTO95202","ITOAUTO96083",1,1,66.029998779296875,84
"WLITOAUTO7740","ITOAUTO93687","PARIS174253",1,1,35.0800018310546875,44
"WLITOAUTO7739","ITOAUTO93687","ITOAUTO83506",1,1,36.779998779296875,46
"WLITOAUTO10470","ITOAUTO88559","ITOAUTO94656",1,0,77.1200027465820312,98
"WLITOAUTO8497","ITOAUTO88648","ITOAUTO95634",1,0,24.3299999237060547,30
"WLITOAUTO10455","ITOAUTO88529","ITOAUTO94565",1,0,15.619999885559082,19
"WLITOAUTO7321","ITOAUTO93524","ITOAUTO90329",1,1,75.7900009155273438,96
"WLITOAUTO7363","ITOAUTO93551","ITOAUTO90443",1,1,123.849998474121094,157
"WLITOAUTO7465","ITOAUTO93583","ITOAUTO90452",1,1,66.910003662109375,85
"WLITOAUTO7561","ITOAUTO93630","ITOAUTO90350",1,1,24.8999996185302734,31
"WLITOAUTO8933","ITOAUTO94092","ITOAUTO90540",1,1,19.2800006866455078,24
"WLITOAUTO8518","ITOAUTO88713","ITOAUTO93872",1,0,94.05999755859375,119
"WLITOAUTO7805","ITOAUTO93724","ITOAUTO91016",1,1,63.3699989318847656,80
"WLITOAUTO10068","ITOAUTO95080","ITOAUTO88543",1,1,208.389999389648438,265
"WLITOAUTO10065","ITOAUTO95080","ITOAUTO83415",1,1,120.129997253417969,153
"WLITOAUTO10063","ITOAUTO95080","ITOAUTO83333",1,1,116.709999084472656,148
"WLITOAUTO10067","ITOAUTO95080","ITOAUTO83530",1,1,201.029998779296875,256
"WLITOAUTO10070","ITOAUTO95080","ITOAUTO88616",1,1,123.800003051757812,157
"WLITOAUTO10071","ITOAUTO95080","ITOAUTO88617",1,1,115.730003356933594,147
"WLITOAUTO10066","ITOAUTO95080","ITOAUTO83417",1,1,120.180000305175781,153
"WLITOAUTO10064","ITOAUTO95080","ITOAUTO83340",1,1,109.519996643066406,139
"WLITOAUTO10072","ITOAUTO95080","ITOAUTO88618",1,1,122.529998779296875,156
"WLITOAUTO10069","ITOAUTO95080","ITOAUTO88557",1,1,114.260002136230469,145
"WLITOAUTO7345","ITOAUTO94256","ITOAUTO90246",1,1,26.2700004577636719,33
"WLITOAUTO9921","ITOAUTO94548","ITOAUTO90453",1,1,118.910003662109375,151
"WLITOAUTO8451","ITOAUTO93923","ITOAUTO90405",1,1,26.1599998474121094,33
"WLITOAUTO8458","ITOAUTO93928","ITOAUTO89807",1,1,63.8100013732910156,81
"WLITOAUTO8573","ITOAUTO93955","PARIS174367",1,1,97.2300033569335938,123
"WLITOAUTO8572","ITOAUTO93955","ITOAUTO90714",1,1,99.1200027465820312,126
"WLITOAUTO8427","ITOAUTO93911","ITOAUTO88717",1,1,56.279998779296875,71
"WLITOAUTO8426","ITOAUTO93911","ITOAUTO82149",1,1,60.2700004577636719,76
"WLITOAUTO8433","ITOAUTO93914","ITOAUTO88717",1,1,78.1399993896484375,99
"WLITOAUTO8432","ITOAUTO93914","ITOAUTO82149",1,1,74.4899978637695312,94
"WLITOAUTO8456","ITOAUTO93926","ITOAUTO89807",1,1,74.6399993896484375,95
"WLITOAUTO7549","ITOAUTO94279","ITOAUTO90180",1,1,83.339996337890625,106
"WLITOAUTO6624","ITOAUTO95633","PARIS173992",1,1,11.380000114440918,14
"WLITOAUTO6625","ITOAUTO95633","ITOAUTO88648",1,1,11.380000114440918,14
"WLITOAUTO20541","ITOAUTO88531","ITOAUTO129851",1,0,45.5200004577636719,57
"WLITOAUTO16479","ITOAUTO90164","ITOAUTO94541",1,0,70.3600006103515625,89
"WLITOAUTO12199","ITOAUTO90164","ITOAUTO95974",1,0,110.050003051757812,140
"WLITOAUTO10096","ITOAUTO95034","ITOAUTO90514",1,1,72.4599990844726562,92
"WLITOAUTO10467","ITOAUTO88550","ITOAUTO94227",1,0,52.9599990844726562,67
"WLITOAUTO10763","ITOAUTO94559","ITOAUTO83091",1,1,136.8800048828125,174
"WLITOAUTO10766","ITOAUTO94559","ITOAUTO88596",1,1,137.229995727539062,174
"WLITOAUTO10764","ITOAUTO94559","ITOAUTO90660",1,1,130.899993896484375,166
"WLITOAUTO10765","ITOAUTO94559","PARIS174201",1,1,132.199996948242188,168
